35017
鉛筆は１ダースいくらで売られる。|Les crayons se vendent par douzaines.
おじは私に本を一冊くれた。|Mon oncle m’a donné un livre.
みんな嫌い。|Je les déteste.
「なんでそんなにフランス語に詳しいの？」「そりゃフランス人だもん。詳しいに決まってんじゃん」「でも僕日本人だけど日本語のことそんなにうまく説明できないよ？」|« Comment ça se fait que tu t’y connaisses si bien en français ? » « Ben, je suis Français. Évidemment que je m’y connais. » « Mais même moi qui suis Japonais, je sais pas expliquer aussi bien le japonais ! »
「あなたはイスラエルの教師でしょう」とイエスはいった。|"Tu es l'enseignant d'Israël", dit Jésus.
何千人もの人々が広場にひしめき合っていた。|La place grouillait de milliers de personnes.
彼の親戚たちは、当然自分が彼の莫大な財産を相続すると思った。|Sa famille considéra comme acquis qu'ils hériteraient de la majeure partie de sa richesse.
こんなすばらしい映画を見たことがありますか。|Avez-vous déjà vu un aussi joli film ?
私はコンピューターを持っています。|J'ai un ordinateur.
熱気球に乗ったことありますか。|Êtes-vous déjà monté en montgolfière ?
この本はあの本よりさらに面白い。|Ce livre-ci est bien plus intéressant que celui-là.
アテネへ向かう一隻の貨物船が何の痕跡も残さずに地中海で沈没した。|Un navire cargo, à destination d'Athènes, a sombré en Méditerranée sans laisser de trace.
窓側の席をお望みですか。|Avez-vous demandé un siège près de la fenêtre ?
おじいちゃんに買ってもらったんだー！|Grand-père me l'a acheté !
この生徒にはもう話したよ。|J'ai déjà parlé à cet étudiant.
多くの民族集団において、結婚の贈り物として伝統的にお金が贈られる。|Au sein de nombreux groupes ethniques, on offre traditionnellement de l'argent en guise de cadeau de mariage.
私は、その手紙をポストに入れるのを忘れた。|J'ai oublié de poster la lettre.
私は三時までここにいます。|Je suis ici jusqu'à trois heures.
自分でも何言ってんだか分かんなくなってきた。|Même moi, je comprends plus ce que je dis.
ある教授は、たとえアレックスが言葉を使っているとしても、それを言語と呼ぶのは間違いだといっている。|Il y a un professeur qui affirme que si Alex utilise bien des mots, ce serait une grossière erreur d'appeler cela un langage.
私の家には火災保険がかけてある。|Ma maison est couverte par l'assurance.
風で帽子を飛ばされた。|Mon chapeau s'est envolé à cause du vent.
君を信頼している。|Je crois en toi.
彼は過って親指を金槌で打ち付けた。|Il s'est accidentellement frappé le pouce avec son marteau.
彼女は私の友だちの１人だ。|C'est une amie à moi.
何か読む物渡した方がいい？|Devrais-je te donner quelque chose à lire ?
私はそのチケットを３枚持っている。|J'ai trois places.
私は英語を喋ることができる。|Je parle anglais.
彼女は車から降りた。|Elle est sortie de la voiture.
彼はその犬に石ころをなげつけた。|Il lança une pierre au chien.
私の手にかみついたのはあの犬です。|C'est ce chien là-bas qui m'a mordu la main.
彼女が乗るとすぐに、列車は駅を出発した。|À peine était-elle montée dedans que le train quitta la gare.
そんなんじゃいつまで経っても奨励賞止まりだぞ？|Avec ce genre d'attitude tu ne dépasseras jamais la mention honorable.
彼は彼らにその情報を提供するのを拒否した。|Il a refusé de leur donner l'information.
マドリードから来た人たちは変わっている。|Ils sont fous ces Madrilènes.
長年の習慣はなかなか改まらない。|Les vieilles habitudes ont la vie dure.
あんまり期待しすぎないでね。|N’en attends pas trop de nous.
彼女は裕福に暮らしている。|Elle vit dans l'abondance.
あなたもジャズが好きですか。|Aimez-vous aussi le jazz ?
私はその損失をあきらめた。|Je me suis fait à l'idée de cette perte.
「女も肉も腐りがけが美味い」と課長はいきなり言いだした。|Le chef de département s'exclama soudainement: " J'aime les femmes et la viande avec un petit goût de pourri".
彼らとは電話とか、直接会ってとかお互いによく話し合う。|Ils discutent beaucoup entre eux par téléphone et en personne.
彼は立候補の意志がないことを友達たちに知らせた。|Il fit savoir à ses amis qu'il n'avait pas l'intention d'être candidat.
父は上手に英語を話します。|Mon père parle bien l'anglais.
この騒音が私をいらいらさせる。|Ce bruit me rend nerveux.
彼女はずっとにこにこ笑っていました。|Elle continue de sourire tout le temps.
私は本気でそういったのだ。|Je pensais ce que j'ai dit.
野球をしたことがありますか。|As-tu joué un jour au baseball ?
近頃、子供は外に出ない。|De nos jours les enfants ne jouent pas dehors.
彼は私たちに始めるように合図した。|Il nous a donné le signal pour commencer.
両親は京都に住んでいます。|Mes parents habitent à Kyoto.
私はアイルランドの音楽が大好きです。|J'adore la musique irlandaise.
彼は法律事務所に６年勤務していた。|Il a travaillé 6 ans à un bureau d'avocat.
ビルは始発電車に乗るために早く起きました。|Bill se leva de bonne heure pour prendre le premier train.
今日はちょっと食べすぎちゃったな。|J’ai un peu trop mangé aujourd’hui.
彼女は、メアリーほどの年ではない。|Elle n'est pas aussi âgée que Marie.
彼は相手チームに入った。|Il a rejoint l'équipe adverse.
それは私が感じている事ではない。|Ce n'est pas ce que je ressens.
すみません。突然の事で、まだ状況が把握できてないのですが。|Désolé, mais tout cela s'est produit si soudainement que je n'ai pas encore pu me charger de la situation.
私はエイズの研究に従事しております。|Je travaille dans la recherche contre le SIDA.
その放送をテープに録音してくれ。|Enregistrez l'émission sur une bande magnétique.
私はお酒が嫌いです。|Je n’aime pas l’alcool.
少年は満腹だった。|Le garçon avait le ventre plein.
私は学校で一生懸命に勉強する。|J'étudie très sérieusement à l'école.
大都市に住むことには多くの利点がある。|Vivre dans une grande ville a de nombreux avantages.
私たちはみな、実験の結果に興奮した。|Nous étions tous excités par le résultat de l'expérience.
犬に石を投げてはいけません。|Ne lance pas de caillou au chien.
彼のおいはその壮観な花火に心を奪われた。|Son neveu était captivé par le superbe feu d'artifice.
彼は目を閉じたままベンチに座っていた。|Il était assis sur le banc, les yeux fermés.
ジャックがこの窓を壊したのは、昨日だった。|C'est hier que Jack a cassé cette fenêtre.
私はいまはなにもすることができません。|Je n'ai rien à faire pour l'instant.
フランス語で「愛してる」ってどう言うんですか？|Comment dit-on « je t’aime » en français ?
その書物はとても貴重だったので、最も大切に取り扱われた。|Ces livres étaient si précieux qu'on les manipulait avec le plus grand soin.
そのボサボサ頭にするなら、起き抜けのままでいいんじゃない？|S'il s'agit de te mettre les cheveux en pétard, tu peux bien te passer de te coiffer le matin, non ?
今日の郵便物の中に私あての手紙がありますか。|Y a-t-il des lettres pour moi dans le courrier d'aujourd'hui ?
人影のない夕暮の砂浜を、たゞ一人、歩いてゐることが好きでした。|J'aimais marcher seul au coucher du soleil sur la plage désertée.
通りの両側には大勢の人がいた。|Il y avait foule des deux côtés de la rue.
彼、今のところは飛ぶ鳥も落とす勢いだけれど、あの威勢いつまでもつのか、疑問だね。|Il est inarrêtable maintenant mais la question est combien de temps pourra-t-il rester à l'apogée de sa carrière.
邪魔をしてごめんなさい。|Excusez-moi de vous interrompre.
私を押し上げてくれれば枝に手が届くと思うけど。|Je pense pouvoir atteindre la branche si vous me donnez une impulsion.
彼は私を見るとすぐ逃げ去った。|Il s'est éclipsé dès qu'il m'a vu.
車の多い通りの横断には油断するな！|Soyez attentif quand vous traversez une rue animée.
私は寝なければなりません。|Je dois aller au lit.
物を視覚的に覚える器官は視床下部の下にある。|L'organe de la mémoire visuelle est situé sous l'hypothalamus.
私の犬は私にどこへでもついてくる。|Mon chien va partout avec moi.
この図書館では１度に３冊まで借りられます。|Tu peux emprunter trois livres à la fois dans cette bibliothèque.
